step,epoch,loss,learning_rate,grad_norm
,2.44,0.0169,1.8137518531330767e-05,0.2003001570701599
,2.45,0.1083,1.7822218477475494e-05,0.3129252791404724
,2.45,0.0032,1.7509414761388853e-05,0.07040108740329742
,2.46,0.2535,1.7199116885197995e-05,0.5618109703063965
,2.46,0.0289,1.6891334274909522e-05,0.16457219421863556
,2.47,0.0248,1.658607628012303e-05,0.17688380181789398
,2.47,0.0614,1.6283352173747145e-05,0.2352403700351715
,2.48,0.084,1.5983171151717923e-05,0.2512017786502838
,2.48,0.0121,1.5685542332719362e-05,0.10404123365879059
,2.49,0.0022,1.5390474757906446e-05,0.058119647204875946
,2.49,0.0036,1.5097977390630625e-05,0.10069703310728073
,2.5,0.0056,1.4808059116167305e-05,1.0716227293014526
,2.5,0.0211,1.4520728741446089e-05,0.14699411392211914
,2.51,0.0707,1.4235994994783297e-05,0.2187948077917099
,2.51,0.0514,1.3953866525616643e-05,0.30204665660858154
,2.52,0.0696,1.3674351904242611e-05,0.21812941133975983
,2.52,0.0581,1.339745962155613e-05,0.27048537135124207
,2.53,0.0021,1.3123198088792576e-05,0.05684857442975044
,2.53,0.0043,1.2851575637272262e-05,0.13040749728679657
,2.54,0.0162,1.2582600518147447e-05,0.1301405280828476
,2.54,0.004,1.231628090215159e-05,0.08527803421020508
,2.55,0.0672,1.2052624879351104e-05,0.2743595242500305
,2.55,0.1132,1.1791640458899811e-05,0.4674304723739624
,2.56,0.0076,1.1533335568795412e-05,0.14117692410945892
,2.56,0.003,1.1277718055638819e-05,0.09581607580184937
,2.57,0.0067,1.1024795684395694e-05,0.12107156962156296
,2.57,0.102,1.0774576138160597e-05,0.3226357102394104
,2.58,0.0025,1.0527067017923654e-05,0.06227290630340576
,2.58,0.0597,1.0282275842339583e-05,0.2484685629606247
,2.59,0.0037,1.0040210047499288e-05,0.10913357883691788
,2.59,0.0798,9.80087698670411e-06,0.20192116498947144
,2.6,0.0037,9.564283930242257e-06,0.08586394041776657
,2.6,0.0332,9.33043806516808e-06,0.16506549715995789
,2.61,0.0058,9.09934649508375e-06,0.16225853562355042
,2.61,0.178,8.871016239923403e-06,0.6054165959358215
,2.62,0.0737,8.645454235739903e-06,0.36143818497657776
,2.62,0.0025,8.422667334494249e-06,0.07005491107702255
,2.63,0.0025,8.202662303847298e-06,0.10926125198602676
,2.63,0.0015,7.985445826954207e-06,0.02607518434524536
,2.64,0.0346,7.771024502261526e-06,0.13123944401741028
,2.64,0.0924,7.5594048433066275e-06,0.3436785042285919
,2.65,0.0026,7.350593278519824e-06,0.07673623412847519
,2.65,0.0208,7.144596151029303e-06,0.14010415971279144
,2.66,0.0686,6.941419718468168e-06,0.28090640902519226
,2.66,0.0062,6.7410701527845125e-06,0.22515076398849487
,2.67,0.0033,6.543553540053926e-06,0.07975216209888458
,2.68,0.0192,6.3488758802945354e-06,0.28251805901527405
,2.68,0.0275,6.157043087284798e-06,0.287191241979599
,2.69,0.018,5.968060988383883e-06,0.1234619989991188
,2.69,0.0355,5.78193532435457e-06,0.37464267015457153
,2.7,0.0258,5.5986717491889216e-06,0.1748320609331131
,2.7,0.0849,5.418275829936537e-06,0.29897037148475647
,2.71,0.0162,5.240753046535396e-06,0.15542356669902802
,2.71,0.0096,5.066108791645408e-06,0.2106138914823532
,2.72,0.0121,4.8943483704846475e-06,0.2424423098564148
,2.72,0.0027,4.72547700066811e-06,0.0734652504324913
,2.73,0.2962,4.559499812049251e-06,0.529846727848053
,2.73,0.0601,4.3964218465642355e-06,0.2907664179801941
,2.74,0.0897,4.236248058078618e-06,0.33049723505973816
,2.74,0.0747,4.078983312237017e-06,0.22158169746398926
,2.75,0.0807,3.924632386315186e-06,0.3016485571861267
,2.75,0.0764,3.7731999690749585e-06,0.36004015803337097
,2.76,0.0218,3.624690660621832e-06,0.19755792617797852
,2.76,0.0034,3.4791089722651436e-06,0.06951005756855011
,2.77,0.0053,3.3364593263811252e-06,0.14338275790214539
,2.77,0.2473,3.1967460562785324e-06,0.4588112235069275
,2.78,0.0088,3.059973406066963e-06,0.13141879439353943
,2.78,0.0512,2.926145530528002e-06,0.1737874150276184
,2.79,0.0251,2.7952664949889685e-06,0.1691545844078064
,2.79,0.0064,2.667340275199426e-06,0.09095723927021027
,2.8,0.0202,2.5423707572104217e-06,0.15213480591773987
,2.8,0.1167,2.420361737256438e-06,0.4158794581890106
,2.81,0.0037,2.3013169216400733e-06,0.2383536547422409
,2.81,0.0434,2.1852399266194314e-06,0.21705365180969238
,2.82,0.086,2.0721342782983213e-06,0.261152058839798
,2.82,0.0225,1.9620034125190644e-06,0.1336812674999237
,2.83,0.2287,1.8548506747582129e-06,0.38813185691833496
,2.83,0.0012,1.7506793200248506e-06,0.030575379729270935
,2.84,0.0022,1.6494925127617634e-06,0.0631781667470932
,2.84,0.0025,1.5512933267492813e-06,0.144974485039711
,2.85,0.1391,1.4560847450119209e-06,0.3534032106399536
,2.85,0.045,1.3638696597277679e-06,0.23854434490203857
,2.86,0.0728,1.2746508721406036e-06,0.4037451148033142
,2.86,0.1626,1.18843109247484e-06,0.46766409277915955
,2.87,0.0171,1.1052129398531507e-06,0.231597438454628
,2.87,0.0449,1.0249989422169926e-06,0.26153039932250977
,2.88,0.0758,9.477915362496758e-07,0.3368472754955292
,2.88,0.0443,8.735930673024806e-07,0.13113902509212494
,2.89,0.2132,8.02405789323335e-07,0.6306532621383667
,2.9,0.0034,7.342318647883595e-07,0.09399460256099701
,2.9,0.003,6.690733646361857e-07,0.08655616641044617
,2.91,0.1544,6.069322682050516e-07,0.35523560643196106
,2.91,0.0052,5.478104631726711e-07,0.10346014052629471
,2.92,0.0034,4.917097454988584e-07,0.09934574365615845
,2.92,0.0035,4.3863181937103816e-07,0.1040765643119812
,2.93,0.0942,3.885782971524088e-07,0.25855910778045654
,2.93,0.0667,3.415506993330153e-07,0.18012787401676178
,2.94,0.0023,2.9755045448351946e-07,0.09853456169366837
,2.94,0.0029,2.565788992118567e-07,0.09705381095409393
,2.95,0.0952,2.1863727812254653e-07,0.34148308634757996
,2.95,0.0019,1.8372674377898913e-07,0.034612979739904404
,2.96,0.0041,1.518483566683826e-07,0.08585508167743683
,2.96,0.0463,1.230030851695263e-07,0.11190186440944672
,2.97,0.0156,9.719180552341111e-08,0.30042365193367004
,2.97,0.041,7.441530180659628e-08,0.21970528364181519
,2.98,0.0941,5.467426590739511e-08,0.40715283155441284
,2.98,0.0062,3.796929750485845e-08,0.12164242565631866
,2.99,0.1153,2.430090405054486e-08,0.25932419300079346
,2.99,0.0366,1.3669500753099585e-08,0.19377216696739197
,3.0,0.0243,6.075410565697937e-09,0.19834552705287933
,3.0,0.0014,1.5188641761643142e-09,0.02279827743768692
